data_path,subject,issueTime,sex,treatment,strain,time_group,split,group_id,link_name,whitened_path,file_ID
/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box06/mic/20241028_112500.WAV,49,112450,M,EtOH,Wistar,early,train,20,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241028_112500_subject049.WAV,/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box06/mic/20241028_112500_whitened.flac,20241028_112500_subject049
/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box06/mic/20241028_113000.WAV,49,112450,M,EtOH,Wistar,early,train,20,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241028_113000_subject049.WAV,/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box06/mic/20241028_113000_whitened.flac,20241028_113000_subject049
/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box06/mic/20241028_113500.WAV,49,112450,M,EtOH,Wistar,middle,train,24,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241028_113500_subject049.WAV,/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box06/mic/20241028_113500_whitened.flac,20241028_113500_subject049
/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box06/mic/20241028_114000.WAV,49,112450,M,EtOH,Wistar,middle,train,24,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241028_114000_subject049.WAV,/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box06/mic/20241028_114000_whitened.flac,20241028_114000_subject049
/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box06/mic/20241028_114500.WAV,49,112450,M,EtOH,Wistar,late,train,22,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241028_114500_subject049.WAV,/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box06/mic/20241028_114500_whitened.flac,20241028_114500_subject049
/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box06/mic/20241028_115000.WAV,49,112450,M,EtOH,Wistar,late,train,22,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241028_115000_subject049.WAV,/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box06/mic/20241028_115000_whitened.flac,20241028_115000_subject049
/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/box01/mic/20241028_112108.WAV,5,112238,M,Control,Wistar,early,train,14,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241028_112108_subject005.WAV,/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/box01/mic/20241028_112108_whitened.flac,20241028_112108_subject005
/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/box01/mic/20241028_112500.WAV,5,112238,M,Control,Wistar,early,train,14,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241028_112500_subject005.WAV,/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/box01/mic/20241028_112500_whitened.flac,20241028_112500_subject005
/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/box01/mic/20241028_113000.WAV,5,112238,M,Control,Wistar,middle,train,18,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241028_113000_subject005.WAV,/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/box01/mic/20241028_113000_whitened.flac,20241028_113000_subject005
/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/box01/mic/20241028_113500.WAV,5,112238,M,Control,Wistar,middle,train,18,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241028_113500_subject005.WAV,/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/box01/mic/20241028_113500_whitened.flac,20241028_113500_subject005
/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/box01/mic/20241028_114000.WAV,5,112238,M,Control,Wistar,middle,train,18,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241028_114000_subject005.WAV,/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/box01/mic/20241028_114000_whitened.flac,20241028_114000_subject005
/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/box01/mic/20241028_114500.WAV,5,112238,M,Control,Wistar,late,train,16,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241028_114500_subject005.WAV,/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/box01/mic/20241028_114500_whitened.flac,20241028_114500_subject005
/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/box01/mic/20241028_115000.WAV,5,112238,M,Control,Wistar,late,train,16,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241028_115000_subject005.WAV,/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/box01/mic/20241028_115000_whitened.flac,20241028_115000_subject005
/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box14/mic/20241028_112109.WAV,50,112710,F,EtOH,Wistar,,,0,,,20241028_112109_subject050
/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box14/mic/20241028_112500.WAV,50,112710,F,EtOH,Wistar,early,train,8,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241028_112500_subject050.WAV,/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box14/mic/20241028_112500_whitened.flac,20241028_112500_subject050
/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box14/mic/20241028_113000.WAV,50,112710,F,EtOH,Wistar,early,train,8,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241028_113000_subject050.WAV,/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box14/mic/20241028_113000_whitened.flac,20241028_113000_subject050
/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box14/mic/20241028_113500.WAV,50,112710,F,EtOH,Wistar,middle,train,12,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241028_113500_subject050.WAV,/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box14/mic/20241028_113500_whitened.flac,20241028_113500_subject050
/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box14/mic/20241028_114000.WAV,50,112710,F,EtOH,Wistar,middle,train,12,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241028_114000_subject050.WAV,/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box14/mic/20241028_114000_whitened.flac,20241028_114000_subject050
/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box14/mic/20241028_114500.WAV,50,112710,F,EtOH,Wistar,middle,train,12,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241028_114500_subject050.WAV,/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box14/mic/20241028_114500_whitened.flac,20241028_114500_subject050
/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box14/mic/20241028_115000.WAV,50,112710,F,EtOH,Wistar,late,validation,10,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/validation/20241028_115000_subject050.WAV,/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box14/mic/20241028_115000_whitened.flac,20241028_115000_subject050
/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box15/mic/20241028_112108.WAV,51,112727,F,EtOH,Wistar,,,0,,,20241028_112108_subject051
/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box15/mic/20241028_112500.WAV,51,112727,F,EtOH,Wistar,early,train,8,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241028_112500_subject051.WAV,/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box15/mic/20241028_112500_whitened.flac,20241028_112500_subject051
/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box15/mic/20241028_113000.WAV,51,112727,F,EtOH,Wistar,early,train,8,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241028_113000_subject051.WAV,/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box15/mic/20241028_113000_whitened.flac,20241028_113000_subject051
/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box15/mic/20241028_113500.WAV,51,112727,F,EtOH,Wistar,middle,train,12,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241028_113500_subject051.WAV,/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box15/mic/20241028_113500_whitened.flac,20241028_113500_subject051
/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box15/mic/20241028_114000.WAV,51,112727,F,EtOH,Wistar,middle,train,12,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241028_114000_subject051.WAV,/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box15/mic/20241028_114000_whitened.flac,20241028_114000_subject051
/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box15/mic/20241028_114500.WAV,51,112727,F,EtOH,Wistar,middle,train,12,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241028_114500_subject051.WAV,/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box15/mic/20241028_114500_whitened.flac,20241028_114500_subject051
/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box15/mic/20241028_115000.WAV,51,112727,F,EtOH,Wistar,late,train,10,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241028_115000_subject051.WAV,/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box15/mic/20241028_115000_whitened.flac,20241028_115000_subject051
/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box08/mic/20241028_112109.WAV,54,112510,M,EtOH,Wistar,early,train,20,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241028_112109_subject054.WAV,/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box08/mic/20241028_112109_whitened.flac,20241028_112109_subject054
/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box08/mic/20241028_112500.WAV,54,112510,M,EtOH,Wistar,early,train,20,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241028_112500_subject054.WAV,/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box08/mic/20241028_112500_whitened.flac,20241028_112500_subject054
/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box08/mic/20241028_113000.WAV,54,112510,M,EtOH,Wistar,early,train,20,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241028_113000_subject054.WAV,/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box08/mic/20241028_113000_whitened.flac,20241028_113000_subject054
/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box08/mic/20241028_113500.WAV,54,112510,M,EtOH,Wistar,middle,train,24,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241028_113500_subject054.WAV,/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box08/mic/20241028_113500_whitened.flac,20241028_113500_subject054
/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box08/mic/20241028_114000.WAV,54,112510,M,EtOH,Wistar,middle,train,24,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241028_114000_subject054.WAV,/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box08/mic/20241028_114000_whitened.flac,20241028_114000_subject054
/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box08/mic/20241028_114500.WAV,54,112510,M,EtOH,Wistar,late,train,22,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241028_114500_subject054.WAV,/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box08/mic/20241028_114500_whitened.flac,20241028_114500_subject054
/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box08/mic/20241028_115000.WAV,54,112510,M,EtOH,Wistar,late,train,22,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241028_115000_subject054.WAV,/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box08/mic/20241028_115000_whitened.flac,20241028_115000_subject054
/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box16/mic/20241028_112109.WAV,58,112747,M,EtOH,Wistar,,,0,,,20241028_112109_subject058
/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box16/mic/20241028_112500.WAV,58,112747,M,EtOH,Wistar,early,train,20,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241028_112500_subject058.WAV,/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box16/mic/20241028_112500_whitened.flac,20241028_112500_subject058
/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box16/mic/20241028_113000.WAV,58,112747,M,EtOH,Wistar,early,train,20,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241028_113000_subject058.WAV,/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box16/mic/20241028_113000_whitened.flac,20241028_113000_subject058
/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box16/mic/20241028_113500.WAV,58,112747,M,EtOH,Wistar,middle,train,24,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241028_113500_subject058.WAV,/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box16/mic/20241028_113500_whitened.flac,20241028_113500_subject058
/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box16/mic/20241028_114000.WAV,58,112747,M,EtOH,Wistar,middle,train,24,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241028_114000_subject058.WAV,/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box16/mic/20241028_114000_whitened.flac,20241028_114000_subject058
/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box16/mic/20241028_114500.WAV,58,112747,M,EtOH,Wistar,middle,train,24,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241028_114500_subject058.WAV,/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box16/mic/20241028_114500_whitened.flac,20241028_114500_subject058
/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box16/mic/20241028_115000.WAV,58,112747,M,EtOH,Wistar,late,train,22,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241028_115000_subject058.WAV,/datastar/behavior_rooms/DD/2024-10-28_11-21-13_Wistar_Urgency_group1/pi-data_2024-10-28_11-21-13_Wistar_Urgency_group1/Box16/mic/20241028_115000_whitened.flac,20241028_115000_subject058
